model,train_alpha,score_type,mean_score,std_score,q95,q99
GAT_h32_l3_head4_a0.1,0.1,population_error,0.918701708316803,0.8923514485359192,2.819121837615967,3.9959237575531006
GAT_h32_l3_head4_a0.1,0.1,country_score,0.6051160097122192,0.36960700154304504,0.9996031522750854,0.9999523758888245
GAT_h32_l3_head4_a0.3,0.3,combined_score,0.7717886567115784,0.5696027874946594,1.9517449140548706,2.6240851879119873
GAT_h32_l3_head4_a0.3,0.3,population_error,0.8324593901634216,0.8829770088195801,2.6828198432922363,3.812685012817383
GAT_h32_l3_head4_a0.3,0.3,country_score,0.6807822585105896,0.34769997000694275,0.9994391202926636,0.9999290704727173
GAT_h32_l3_head4_a0.5,0.5,combined_score,0.712073564529419,0.5612351298332214,1.9223169088363647,2.414538860321045
GAT_h32_l3_head4_a0.5,0.5,population_error,0.7424837350845337,0.8639550805091858,2.6995913982391357,3.542954444885254
GAT_h32_l3_head4_a0.5,0.5,country_score,0.666458249092102,0.3488592207431793,0.999214231967926,0.9998542666435242
GAT_h32_l3_head4_a0.7,0.7,combined_score,0.8517727851867676,0.5245457291603088,1.9463348388671875,2.4915049076080322
GAT_h32_l3_head4_a0.7,0.7,population_error,0.9188547730445862,0.8162737488746643,2.6373095512390137,3.4931321144104004
